05-28-23_22-13-46-408 - Logging Started
22-14-03-927 - (STATS) -------- AIs:[24] - WcBlocks:[120] - AiReq:[10] Targ:[13] Bloc:[95] Aim:[94] CCast:[0] RndCast[81] TopCast[0]
01-20-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-12-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-20-15-196 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-20-18-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-21-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-20-24-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-27-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-20-30-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-20-33-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-36-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-20-39-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-42-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-20-45-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-20-48-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-51-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-20-54-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-20-57-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-21-00-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-21-03-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-06-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-21-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-12-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-21-15-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-21-18-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-21-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-21-24-197 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-27-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-21-30-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-21-33-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-36-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-21-39-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-42-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-21-45-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-21-48-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-51-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-21-54-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-21-57-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-22-00-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-22-03-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-06-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-22-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-12-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-22-15-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-22-18-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-21-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-22-24-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-27-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-22-30-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-22-33-197 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-36-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-22-39-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-42-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-22-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-22-48-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-51-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-22-54-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-22-57-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-23-00-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-23-03-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-06-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-23-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-12-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-23-15-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-23-18-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-21-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-23-24-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-27-193 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-23-30-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-23-33-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-36-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-23-39-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-42-198 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-23-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-23-48-193 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-51-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-23-54-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-23-57-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-24-00-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-24-03-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-06-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-24-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-12-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-24-15-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-24-18-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-21-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-24-24-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-27-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-24-30-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-24-33-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-36-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-24-39-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-42-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-24-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-24-48-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-51-197 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-24-54-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-24-57-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-25-00-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-25-03-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-06-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-25-09-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-12-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-25-15-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-25-18-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-21-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-25-24-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-27-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-25-30-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-25-33-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-36-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-25-39-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-42-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-25-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-25-48-190 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-51-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-25-54-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-25-57-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-26-00-196 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-26-03-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-06-193 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-26-09-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-12-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-26-15-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-26-18-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-21-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-26-24-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-27-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-26-30-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-26-33-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-36-197 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-26-39-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-42-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-26-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-26-48-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-51-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-26-54-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-26-57-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-27-00-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-27-03-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-06-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-27-09-201 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-12-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-27-15-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-27-18-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-21-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-27-24-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-27-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-27-30-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-27-33-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-36-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-27-39-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-42-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
01-27-45-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[53] Aim:[64] CCast:[19] RndCast[15] TopCast[0]
01-27-48-191 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-51-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[88] Aim:[94] CCast:[38] RndCast[26] TopCast[0]
01-27-54-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[55] Aim:[80] CCast:[19] RndCast[31] TopCast[0]
01-27-57-192 - (STATS) -------- AIs:[44] - WcBlocks:[265] - AiReq:[33] Targ:[30] Bloc:[73] Aim:[84] CCast:[19] RndCast[35] TopCast[0]
